"USER_TESTING_NO","SCALE_CODE","YYYYMM","RAW_TOTAL_SCORE","ORIGIN_TOTAL_SCORE","SUBS_YN"
d142804bc178431fb5a4,D01,202507,"28","28",
d142804bc178431fb5a4,E01,202507,"17","17",
d142804bc178431fb5a4,F01,202507,"17","17",
d142804bc178431fb5a4,G01,202507,"19","19",
d142804bc178431fb5a4,H01,202507,"18","18",
d142804bc178431fb5a4,I01,202507,"28","28",
d142804bc178431fb5a4,J01,202507,"28","28",
d142804bc178431fb5a4,K01,202507,"45","45",
d142804bc178431fb5a4,L01,202507,"22","22",
d1553d31d89c4c55a876,A01,202507,"9","9",
d1553d31d89c4c55a876,B01,202507,"13","13",
d1553d31d89c4c55a876,C01,202507,"21","21",
d1553d31d89c4c55a876,D01,202507,"27","27",
d1553d31d89c4c55a876,E01,202507,"37","37",
d1553d31d89c4c55a876,F01,202507,"13","13",
d1553d31d89c4c55a876,G01,202507,"21","21",
d1553d31d89c4c55a876,H01,202507,"20","20",
d1553d31d89c4c55a876,I01,202507,"27","27",
d1553d31d89c4c55a876,J01,202507,"37","37",
d1553d31d89c4c55a876,K01,202507,"27","27",
d1553d31d89c4c55a876,L01,202507,"12","12",
d15bb236a4d047249a09,A01,202507,"15","15",
d15bb236a4d047249a09,B01,202507,"7","7",
d15bb236a4d047249a09,C01,202507,"30","30",
d15bb236a4d047249a09,D01,202507,"30","30",
d15bb236a4d047249a09,E01,202507,"27","27",
d15bb236a4d047249a09,F01,202507,"20","20",
d15bb236a4d047249a09,G01,202507,"23","23",
d15bb236a4d047249a09,H01,202507,"20","20",
d15bb236a4d047249a09,I01,202507,"30","30",
d15bb236a4d047249a09,J01,202507,"38","38",
d15bb236a4d047249a09,K01,202507,"42","42",
d15bb236a4d047249a09,L01,202507,"14","14",
d1eb9e24bef14046b09e,A01,202507,"19","19",
d1eb9e24bef14046b09e,B01,202507,"12","12",
d1eb9e24bef14046b09e,C01,202507,"11","11",
d1eb9e24bef14046b09e,D01,202507,"13","13",
d1eb9e24bef14046b09e,E01,202507,"21","21",
d2226f21f81c4d58899a,A01,202507,"15","15",
d2226f21f81c4d58899a,B01,202507,"3","3",
d2226f21f81c4d58899a,C01,202507,"28","28",
d2226f21f81c4d58899a,D01,202507,"24","24",
d2226f21f81c4d58899a,E01,202507,"38","38",
d2226f21f81c4d58899a,F01,202507,"20","20",
d2226f21f81c4d58899a,G01,202507,"20","20",
d2226f21f81c4d58899a,H01,202507,"19","19",
d2226f21f81c4d58899a,I01,202507,"27","27",
d2226f21f81c4d58899a,J01,202507,"31","31",
d2226f21f81c4d58899a,K01,202507,"41","41",
d2226f21f81c4d58899a,L01,202507,"8","8",
d249aceb0f174c5ebf45,A01,202508,"12","12",
d249aceb0f174c5ebf45,B01,202508,"12","12",
d249aceb0f174c5ebf45,C01,202508,"26","26",
d249aceb0f174c5ebf45,D01,202508,"24","24",
d249aceb0f174c5ebf45,E01,202508,"35","35",
d249aceb0f174c5ebf45,F01,202508,"12","12",
d249aceb0f174c5ebf45,G01,202508,"19","19",
d249aceb0f174c5ebf45,H01,202508,"15","15",
d249aceb0f174c5ebf45,I01,202508,"24","24",
d249aceb0f174c5ebf45,J01,202508,"28","28",
d249aceb0f174c5ebf45,K01,202508,"37","37",
d249aceb0f174c5ebf45,L01,202508,"29","29",
d266c9a00ad14f3bb6b2,A01,202507,"14","14",
d266c9a00ad14f3bb6b2,B01,202507,"10","10",
d266c9a00ad14f3bb6b2,C01,202507,"7","7",
d266c9a00ad14f3bb6b2,D01,202507,"13","13",
d266c9a00ad14f3bb6b2,E01,202507,"13","13",
d28422f69168451bae05,A01,202507,"15","15",
d28422f69168451bae05,B01,202507,"12","12",
d28422f69168451bae05,C01,202507,"22","22",
d28422f69168451bae05,D01,202507,"25","25",
d28422f69168451bae05,E01,202507,"20","20",
d28422f69168451bae05,F01,202507,"20","20",
d28422f69168451bae05,G01,202507,"21","21",
d28422f69168451bae05,H01,202507,"16","16",
d28422f69168451bae05,I01,202507,"27","27",
d28422f69168451bae05,J01,202507,"32","32",
d28422f69168451bae05,K01,202507,"42","42",
d28422f69168451bae05,L01,202507,"21","21",
d2db7ea2785c425aae60,A01,202507,"30","30",
d2db7ea2785c425aae60,B01,202507,"20","20",
d2db7ea2785c425aae60,C01,202507,"15","15",
d2db7ea2785c425aae60,D01,202507,"25","25",
d2db7ea2785c425aae60,E01,202507,"25","25",
d3dd00355a2049df8f69,A01,202507,"10","10",
d3dd00355a2049df8f69,B01,202507,"6","6",
d3dd00355a2049df8f69,C01,202507,"26","26",
d3dd00355a2049df8f69,D01,202507,"31","31",
d3dd00355a2049df8f69,E01,202507,"14","14",
d3dd00355a2049df8f69,F01,202507,"16","16",
d3dd00355a2049df8f69,G01,202507,"21","21",
d3dd00355a2049df8f69,H01,202507,"17","17",
d3dd00355a2049df8f69,I01,202507,"27","27",
d3dd00355a2049df8f69,J01,202507,"27","27",
d3dd00355a2049df8f69,K01,202507,"41","41",
d3dd00355a2049df8f69,L01,202507,"15","15",
d4d58687a1ee4be9af9e,A01,202507,"9","9",
d4d58687a1ee4be9af9e,B01,202507,"9","9",
d4d58687a1ee4be9af9e,C01,202507,"21","21",
d4d58687a1ee4be9af9e,D01,202507,"21","21",
d4d58687a1ee4be9af9e,E01,202507,"30","30",
d4d58687a1ee4be9af9e,F01,202507,"12","12",
d4d58687a1ee4be9af9e,G01,202507,"15","15",
d4d58687a1ee4be9af9e,H01,202507,"15","15",
d4d58687a1ee4be9af9e,I01,202507,"21","21",
d4d58687a1ee4be9af9e,J01,202507,"24","24",
d4d58687a1ee4be9af9e,K01,202507,"27","27",
d4d58687a1ee4be9af9e,L01,202507,"24","24",
d5c8b7135fc74df28a98,A01,202507,"21","21",
d5c8b7135fc74df28a98,B01,202507,"19","19",
d5c8b7135fc74df28a98,C01,202507,"14","14",
d5c8b7135fc74df28a98,D01,202507,"24","24",
d5c8b7135fc74df28a98,E01,202507,"21","21",
d627f17078f741649533,A01,202507,"4","4",
d627f17078f741649533,B01,202507,"8","8",
d627f17078f741649533,C01,202507,"19","19",
d627f17078f741649533,D01,202507,"17","17",
d627f17078f741649533,E01,202507,"20","20",
d627f17078f741649533,F01,202507,"7","7",
d627f17078f741649533,G01,202507,"10","10",
d627f17078f741649533,H01,202507,"11","11",
d627f17078f741649533,I01,202507,"13","13",
d627f17078f741649533,J01,202507,"16","16",
d627f17078f741649533,K01,202507,"17","17",
d627f17078f741649533,L01,202507,"16","16",
d6b3f241b50444a681c3,A01,202507,"10","10",
d6b3f241b50444a681c3,B01,202507,"8","8",
d6b3f241b50444a681c3,C01,202507,"27","27",
d6b3f241b50444a681c3,D01,202507,"28","28",
d6b3f241b50444a681c3,E01,202507,"25","25",
d6b3f241b50444a681c3,F01,202507,"16","16",
d6b3f241b50444a681c3,G01,202507,"20","20",
d6b3f241b50444a681c3,H01,202507,"17","17",
d6b3f241b50444a681c3,I01,202507,"24","24",
d6b3f241b50444a681c3,J01,202507,"25","25",
d6b3f241b50444a681c3,K01,202507,"37","37",
d6b3f241b50444a681c3,L01,202507,"16","16",
d6d9dfbd873f444ea16d,A01,202507,"4","4",
d6d9dfbd873f444ea16d,B01,202507,"6","6",
d6d9dfbd873f444ea16d,C01,202507,"28","28",
d6d9dfbd873f444ea16d,D01,202507,"17","17",
d6d9dfbd873f444ea16d,E01,202507,"18","18",
d6d9dfbd873f444ea16d,F01,202507,"12","12",
d6d9dfbd873f444ea16d,G01,202507,"9","9",
d6d9dfbd873f444ea16d,H01,202507,"15","15",
d6d9dfbd873f444ea16d,I01,202507,"13","13",
d6d9dfbd873f444ea16d,J01,202507,"19","19",
d6d9dfbd873f444ea16d,K01,202507,"19","19",
d6d9dfbd873f444ea16d,L01,202507,"21","21",
d83bed0ecb7f40c99d8e,A01,202507,"12","12",
d83bed0ecb7f40c99d8e,B01,202507,"13","13",
d83bed0ecb7f40c99d8e,C01,202507,"20","20",
d83bed0ecb7f40c99d8e,D01,202507,"23","23",
d83bed0ecb7f40c99d8e,E01,202507,"37","37",
d83bed0ecb7f40c99d8e,F01,202507,"16","16",
d83bed0ecb7f40c99d8e,G01,202507,"13","13",
d83bed0ecb7f40c99d8e,H01,202507,"13","13",
d83bed0ecb7f40c99d8e,I01,202507,"29","29",
d83bed0ecb7f40c99d8e,J01,202507,"16","16",
d83bed0ecb7f40c99d8e,K01,202507,"15","15",
d83bed0ecb7f40c99d8e,L01,202507,"32","32",
d85392f13afe4f428f04,A01,202507,"13","13",
d85392f13afe4f428f04,B01,202507,"10","10",
d85392f13afe4f428f04,C01,202507,"24","24",
d85392f13afe4f428f04,D01,202507,"29","29",
d85392f13afe4f428f04,E01,202507,"16","16",
d85392f13afe4f428f04,F01,202507,"15","15",
d85392f13afe4f428f04,G01,202507,"22","22",
d85392f13afe4f428f04,H01,202507,"21","21",
d85392f13afe4f428f04,I01,202507,"18","18",
d85392f13afe4f428f04,J01,202507,"18","18",
d85392f13afe4f428f04,K01,202507,"45","45",
d85392f13afe4f428f04,L01,202507,"12","12",
d889768258ab44af9168,A01,202507,"13","13",
d889768258ab44af9168,B01,202507,"11","11",
d889768258ab44af9168,C01,202507,"14","14",
d889768258ab44af9168,D01,202507,"17","17",
d889768258ab44af9168,E01,202507,"10","10",
d9374f5572e043d3a5e8,A01,202507,"4","4",
d9374f5572e043d3a5e8,B01,202507,"11","11",
d9374f5572e043d3a5e8,C01,202507,"21","21",
d9374f5572e043d3a5e8,D01,202507,"25","25",
d9374f5572e043d3a5e8,E01,202507,"25","25",
d9374f5572e043d3a5e8,F01,202507,"15","15",
d9374f5572e043d3a5e8,G01,202507,"19","19",
d9374f5572e043d3a5e8,H01,202507,"10","10",
d9374f5572e043d3a5e8,I01,202507,"18","18",
d9374f5572e043d3a5e8,J01,202507,"27","27",
d9374f5572e043d3a5e8,K01,202507,"30","30",
d9374f5572e043d3a5e8,L01,202507,"25","25",
d960120b1c9040e9b23c,A01,202507,"6","6",
d960120b1c9040e9b23c,B01,202507,"10","10",
d960120b1c9040e9b23c,C01,202507,"21","21",
d960120b1c9040e9b23c,D01,202507,"27","27",
d960120b1c9040e9b23c,E01,202507,"29","29",
d960120b1c9040e9b23c,F01,202507,"14","14",
d960120b1c9040e9b23c,G01,202507,"18","18",
d960120b1c9040e9b23c,H01,202507,"14","14",
d960120b1c9040e9b23c,I01,202507,"20","20",
d960120b1c9040e9b23c,J01,202507,"29","29",
d960120b1c9040e9b23c,K01,202507,"36","36",
d960120b1c9040e9b23c,L01,202507,"34","34",
d9f8ca3cf4744618b233,A01,202507,"3","3",
d9f8ca3cf4744618b233,B01,202507,"3","3",
d9f8ca3cf4744618b233,C01,202507,"19","19",
d9f8ca3cf4744618b233,D01,202507,"15","15",
d9f8ca3cf4744618b233,E01,202507,"18","18",
d9f8ca3cf4744618b233,F01,202507,"4","4",
d9f8ca3cf4744618b233,G01,202507,"5","5",
d9f8ca3cf4744618b233,H01,202507,"5","5",
d9f8ca3cf4744618b233,I01,202507,"7","7",
d9f8ca3cf4744618b233,J01,202507,"8","8",
d9f8ca3cf4744618b233,K01,202507,"9","9",
d9f8ca3cf4744618b233,L01,202507,"8","8",
da22f9ffae524820936f,A01,202507,"6","6",
da22f9ffae524820936f,B01,202507,"6","6",
da22f9ffae524820936f,C01,202507,"17","17",
da22f9ffae524820936f,D01,202507,"22","22",
da22f9ffae524820936f,E01,202507,"28","28",
da22f9ffae524820936f,F01,202507,"8","8",
da22f9ffae524820936f,G01,202507,"9","9",
da22f9ffae524820936f,H01,202507,"10","10",
da22f9ffae524820936f,I01,202507,"14","14",
da22f9ffae524820936f,J01,202507,"17","17",
da22f9ffae524820936f,K01,202507,"18","18",
da22f9ffae524820936f,L01,202507,"16","16",
da6d821524b0444f8a46,A01,202507,"11","11",
da6d821524b0444f8a46,B01,202507,"9","9",
da6d821524b0444f8a46,C01,202507,"24","24",
da6d821524b0444f8a46,D01,202507,"24","24",
da6d821524b0444f8a46,E01,202507,"12","12",
da6d821524b0444f8a46,F01,202507,"15","15",
da6d821524b0444f8a46,G01,202507,"25","25",
da6d821524b0444f8a46,H01,202507,"22","22",
da6d821524b0444f8a46,I01,202507,"32","32",
da6d821524b0444f8a46,J01,202507,"34","34",
da6d821524b0444f8a46,K01,202507,"43","43",
da6d821524b0444f8a46,L01,202507,"13","13",
daa6cfb8614d4f02a31f,A01,202507,"10","10",
daa6cfb8614d4f02a31f,B01,202507,"12","12",
daa6cfb8614d4f02a31f,C01,202507,"22","22",
daa6cfb8614d4f02a31f,D01,202507,"31","31",
daa6cfb8614d4f02a31f,E01,202507,"21","21",
daa6cfb8614d4f02a31f,F01,202507,"10","10",
daa6cfb8614d4f02a31f,G01,202507,"22","22",
daa6cfb8614d4f02a31f,H01,202507,"18","18",
daa6cfb8614d4f02a31f,I01,202507,"20","20",
daa6cfb8614d4f02a31f,J01,202507,"23","23",
daa6cfb8614d4f02a31f,K01,202507,"23","23",
daa6cfb8614d4f02a31f,L01,202507,"19","19",
dbe3e31cf5494d8caec0,A01,202507,"4","4",
dbe3e31cf5494d8caec0,B01,202507,"6","6",
dbe3e31cf5494d8caec0,C01,202507,"18","18",
dbe3e31cf5494d8caec0,D01,202507,"19","19",
dbe3e31cf5494d8caec0,E01,202507,"30","30",
dbe3e31cf5494d8caec0,F01,202507,"10","10",
dbe3e31cf5494d8caec0,G01,202507,"14","14",
dbe3e31cf5494d8caec0,H01,202507,"14","14",
dbe3e31cf5494d8caec0,I01,202507,"25","25",
dbe3e31cf5494d8caec0,J01,202507,"25","25",
dbe3e31cf5494d8caec0,K01,202507,"32","32",
dbe3e31cf5494d8caec0,L01,202507,"30","30",
dc27843e289244f79357,A01,202507,"11","11",
dc27843e289244f79357,B01,202507,"4","4",
dc27843e289244f79357,C01,202507,"31","31",
dc27843e289244f79357,D01,202507,"26","26",
dc27843e289244f79357,E01,202507,"16","16",
dc27843e289244f79357,F01,202507,"17","17",
dc27843e289244f79357,G01,202507,"25","25",
dc27843e289244f79357,H01,202507,"25","25",
dc27843e289244f79357,I01,202507,"35","35",
dc27843e289244f79357,J01,202507,"28","28",
dc27843e289244f79357,K01,202507,"45","45",
dc27843e289244f79357,L01,202507,"12","12",
dc4ee1a6459a4a84acd2,A01,202507,"9","9",
dc4ee1a6459a4a84acd2,B01,202507,"5","5",
dc4ee1a6459a4a84acd2,C01,202507,"22","22",
dc4ee1a6459a4a84acd2,D01,202507,"23","23",
dc4ee1a6459a4a84acd2,E01,202507,"26","26",
dc4ee1a6459a4a84acd2,F01,202507,"14","14",
dc4ee1a6459a4a84acd2,G01,202507,"19","19",
dc4ee1a6459a4a84acd2,H01,202507,"15","15",
dc4ee1a6459a4a84acd2,I01,202507,"23","23",
dc4ee1a6459a4a84acd2,J01,202507,"20","20",
dc4ee1a6459a4a84acd2,K01,202507,"31","31",
dc4ee1a6459a4a84acd2,L01,202507,"31","31",
dca85ff2c1034f6cbb84,A01,202507,"10","10",
dca85ff2c1034f6cbb84,B01,202507,"8","8",
dca85ff2c1034f6cbb84,C01,202507,"25","25",
dca85ff2c1034f6cbb84,D01,202507,"25","25",
dca85ff2c1034f6cbb84,E01,202507,"24","24",
dca85ff2c1034f6cbb84,F01,202507,"18","18",
dca85ff2c1034f6cbb84,G01,202507,"16","16",
dca85ff2c1034f6cbb84,H01,202507,"16","16",
dca85ff2c1034f6cbb84,I01,202507,"25","25",
dca85ff2c1034f6cbb84,J01,202507,"20","20",
dca85ff2c1034f6cbb84,K01,202507,"44","44",
dca85ff2c1034f6cbb84,L01,202507,"12","12",
dcf41aa36c624d22b984,A01,202507,"12","12",
dcf41aa36c624d22b984,B01,202507,"11","11",
dcf41aa36c624d22b984,C01,202507,"31","31",
dcf41aa36c624d22b984,D01,202507,"28","28",
dcf41aa36c624d22b984,E01,202507,"25","25",
dcf41aa36c624d22b984,F01,202507,"19","19",
dcf41aa36c624d22b984,G01,202507,"21","21",
dcf41aa36c624d22b984,H01,202507,"22","22",
dcf41aa36c624d22b984,I01,202507,"24","24",
dcf41aa36c624d22b984,J01,202507,"29","29",
dcf41aa36c624d22b984,K01,202507,"45","45",
dcf41aa36c624d22b984,L01,202507,"17","17",
ddfce5d77f7842518115,A01,202507,"14","14",
ddfce5d77f7842518115,B01,202507,"13","13",
ddfce5d77f7842518115,C01,202507,"29","29",
ddfce5d77f7842518115,D01,202507,"17","17",
ddfce5d77f7842518115,E01,202507,"37","37",
ddfce5d77f7842518115,F01,202507,"10","10",
ddfce5d77f7842518115,G01,202507,"16","16",
ddfce5d77f7842518115,H01,202507,"14","14",
ddfce5d77f7842518115,I01,202507,"21","21",
ddfce5d77f7842518115,J01,202507,"25","25",
ddfce5d77f7842518115,K01,202507,"27","27",
ddfce5d77f7842518115,L01,202507,"26","26",
de2edaf78d2245cd8342,A01,202507,"9","9",
de2edaf78d2245cd8342,B01,202507,"13","13",
de2edaf78d2245cd8342,C01,202507,"24","24",
de2edaf78d2245cd8342,D01,202507,"24","24",
de2edaf78d2245cd8342,E01,202507,"27","27",
de2edaf78d2245cd8342,F01,202507,"19","19",
de2edaf78d2245cd8342,G01,202507,"23","23",
de2edaf78d2245cd8342,H01,202507,"16","16",
de2edaf78d2245cd8342,I01,202507,"24","24",
de2edaf78d2245cd8342,J01,202507,"26","26",
de2edaf78d2245cd8342,K01,202507,"21","21",
de2edaf78d2245cd8342,L01,202507,"22","22",
df4bbbb9bf864e508466,A01,202507,"12","12",
df4bbbb9bf864e508466,B01,202507,"7","7",
df4bbbb9bf864e508466,C01,202507,"6","6",
df4bbbb9bf864e508466,D01,202507,"10","10",
df4bbbb9bf864e508466,E01,202507,"10","10",
dffc5e507c16464dad30,A01,202507,"4","4",
dffc5e507c16464dad30,B01,202507,"6","6",
dffc5e507c16464dad30,C01,202507,"24","24",
dffc5e507c16464dad30,D01,202507,"23","23",
dffc5e507c16464dad30,E01,202507,"35","35",
dffc5e507c16464dad30,F01,202507,"14","14",
dffc5e507c16464dad30,G01,202507,"11","11",
dffc5e507c16464dad30,H01,202507,"13","13",
dffc5e507c16464dad30,I01,202507,"23","23",
dffc5e507c16464dad30,J01,202507,"27","27",
dffc5e507c16464dad30,K01,202507,"25","25",
dffc5e507c16464dad30,L01,202507,"29","29",
e00d505f3244477ca298,A01,202507,"12","12",
e00d505f3244477ca298,B01,202507,"8","8",
e00d505f3244477ca298,C01,202507,"28","28",
e00d505f3244477ca298,D01,202507,"27","27",
e00d505f3244477ca298,E01,202507,"19","19",
e00d505f3244477ca298,F01,202507,"16","16",
e00d505f3244477ca298,G01,202507,"22","22",
e00d505f3244477ca298,H01,202507,"14","14",
e00d505f3244477ca298,I01,202507,"28","28",
e00d505f3244477ca298,J01,202507,"24","24",
e00d505f3244477ca298,K01,202507,"45","45",
e00d505f3244477ca298,L01,202507,"16","16",
e08681af30f24ed99974,A01,202507,"11","11",
e08681af30f24ed99974,B01,202507,"8","8",
e08681af30f24ed99974,C01,202507,"14","14",
e08681af30f24ed99974,D01,202507,"21","21",
e08681af30f24ed99974,E01,202507,"16","16",
e08681af30f24ed99974,F01,202507,"16","16",
e08681af30f24ed99974,G01,202507,"19","19",
e08681af30f24ed99974,H01,202507,"19","19",
e08681af30f24ed99974,I01,202507,"20","20",
e08681af30f24ed99974,J01,202507,"22","22",
e08681af30f24ed99974,K01,202507,"27","27",
e08681af30f24ed99974,L01,202507,"16","16",
e0eba4c95c0540bdb18b,A01,202507,"9","9",
e0eba4c95c0540bdb18b,B01,202507,"9","9",
e0eba4c95c0540bdb18b,C01,202507,"24","24",
e0eba4c95c0540bdb18b,D01,202507,"29","29",
e0eba4c95c0540bdb18b,E01,202507,"12","12",
e0eba4c95c0540bdb18b,F01,202507,"12","12",
e0eba4c95c0540bdb18b,G01,202507,"23","23",
e0eba4c95c0540bdb18b,H01,202507,"17","17",
e0eba4c95c0540bdb18b,I01,202507,"29","29",
e0eba4c95c0540bdb18b,J01,202507,"21","21",
e0eba4c95c0540bdb18b,K01,202507,"43","43",
e0eba4c95c0540bdb18b,L01,202507,"21","21",
e0f3759b3e704606b852,A01,202507,"12","12",
e0f3759b3e704606b852,B01,202507,"10","10",
e0f3759b3e704606b852,C01,202507,"27","27",
e0f3759b3e704606b852,D01,202507,"20","20",
e0f3759b3e704606b852,E01,202507,"22","22",
e0f3759b3e704606b852,F01,202507,"19","19",
e0f3759b3e704606b852,G01,202507,"17","17",
e0f3759b3e704606b852,H01,202507,"15","15",
e0f3759b3e704606b852,I01,202507,"25","25",
e0f3759b3e704606b852,J01,202507,"22","22",
e0f3759b3e704606b852,K01,202507,"33","33",
e0f3759b3e704606b852,L01,202507,"19","19",
e1828a3de5b04780a0c9,A01,202507,"11","11",
e1828a3de5b04780a0c9,B01,202507,"12","12",
e1828a3de5b04780a0c9,C01,202507,"24","24",
e1828a3de5b04780a0c9,D01,202507,"23","23",
e1828a3de5b04780a0c9,E01,202507,"25","25",
e1828a3de5b04780a0c9,F01,202507,"16","16",
e1828a3de5b04780a0c9,G01,202507,"16","16",
e1828a3de5b04780a0c9,H01,202507,"18","18",
e1828a3de5b04780a0c9,I01,202507,"21","21",
e1828a3de5b04780a0c9,J01,202507,"29","29",
e1828a3de5b04780a0c9,K01,202507,"41","41",
e1828a3de5b04780a0c9,L01,202507,"23","23",
e24b3c528f9b47f3a447,A01,202507,"14","14",
e24b3c528f9b47f3a447,B01,202507,"10","10",
e24b3c528f9b47f3a447,C01,202507,"25","25",
e24b3c528f9b47f3a447,D01,202507,"21","21",
e24b3c528f9b47f3a447,E01,202507,"32","32",
e24b3c528f9b47f3a447,F01,202507,"9","9",
e24b3c528f9b47f3a447,G01,202507,"18","18",
e24b3c528f9b47f3a447,H01,202507,"17","17",
e24b3c528f9b47f3a447,I01,202507,"21","21",
e24b3c528f9b47f3a447,J01,202507,"32","32",
e24b3c528f9b47f3a447,K01,202507,"30","30",
e24b3c528f9b47f3a447,L01,202507,"20","20",
e2cd05aff02944178120,A01,202507,"30","30",
e2cd05aff02944178120,B01,202507,"18","18",
e2cd05aff02944178120,C01,202507,"15","15",
e2cd05aff02944178120,D01,202507,"25","25",
e2cd05aff02944178120,E01,202507,"25","25",
e2ece2bc680a4598ba89,A01,202507,"10","10",
e2ece2bc680a4598ba89,B01,202507,"14","14",
e2ece2bc680a4598ba89,C01,202507,"10","10",
e2ece2bc680a4598ba89,D01,202507,"16","16",
e2ece2bc680a4598ba89,E01,202507,"13","13",
e2fbfcbd0825483fa6b6,A01,202507,"6","6",
e2fbfcbd0825483fa6b6,B01,202507,"11","11",
e2fbfcbd0825483fa6b6,C01,202507,"26","26",
e2fbfcbd0825483fa6b6,D01,202507,"19","19",
e2fbfcbd0825483fa6b6,E01,202507,"17","17",
e2fbfcbd0825483fa6b6,F01,202507,"14","14",
e2fbfcbd0825483fa6b6,G01,202507,"12","12",
e2fbfcbd0825483fa6b6,H01,202507,"12","12",
e2fbfcbd0825483fa6b6,I01,202507,"23","23",
e2fbfcbd0825483fa6b6,J01,202507,"23","23",
e2fbfcbd0825483fa6b6,K01,202507,"31","31",
e2fbfcbd0825483fa6b6,L01,202507,"11","11",
e39b770bf5224a57a06a,A01,202507,"7","7",
e39b770bf5224a57a06a,B01,202507,"10","10",
e39b770bf5224a57a06a,C01,202507,"12","12",
e39b770bf5224a57a06a,D01,202507,"19","19",
e39b770bf5224a57a06a,E01,202507,"35","35",
e39b770bf5224a57a06a,F01,202507,"11","11",
e39b770bf5224a57a06a,G01,202507,"16","16",
e39b770bf5224a57a06a,H01,202507,"14","14",
e39b770bf5224a57a06a,I01,202507,"23","23",
e39b770bf5224a57a06a,J01,202507,"24","24",
e39b770bf5224a57a06a,K01,202507,"27","27",
e39b770bf5224a57a06a,L01,202507,"27","27",
e4827408d32d4e76a041,A01,202507,"8","8",
e4827408d32d4e76a041,B01,202507,"7","7",
e4827408d32d4e76a041,C01,202507,"25","25",
e4827408d32d4e76a041,D01,202507,"24","24",
e4827408d32d4e76a041,E01,202507,"12","12",
e4827408d32d4e76a041,F01,202507,"7","7",
e4827408d32d4e76a041,G01,202507,"17","17",
e4827408d32d4e76a041,H01,202507,"13","13",
e4827408d32d4e76a041,I01,202507,"27","27",
e4827408d32d4e76a041,J01,202507,"22","22",
e4827408d32d4e76a041,K01,202507,"33","33",
e4827408d32d4e76a041,L01,202507,"20","20",
e4cb2a118f9c44b79c69,A01,202507,"12","12",
e4cb2a118f9c44b79c69,B01,202507,"12","12",
e4cb2a118f9c44b79c69,C01,202507,"22","22",
e4cb2a118f9c44b79c69,D01,202507,"24","24",
e4cb2a118f9c44b79c69,E01,202507,"36","36",
e4cb2a118f9c44b79c69,F01,202507,"16","16",
e4cb2a118f9c44b79c69,G01,202507,"19","19",
e4cb2a118f9c44b79c69,H01,202507,"15","15",
e4cb2a118f9c44b79c69,I01,202507,"21","21",
e4cb2a118f9c44b79c69,J01,202507,"24","24",
e4cb2a118f9c44b79c69,K01,202507,"27","27",
e4cb2a118f9c44b79c69,L01,202507,"31","31",
e52eedd3f57b42fe99c1,A01,202507,"9","9",
e52eedd3f57b42fe99c1,B01,202507,"12","12",
e52eedd3f57b42fe99c1,C01,202507,"22","22",
e52eedd3f57b42fe99c1,D01,202507,"24","24",
e52eedd3f57b42fe99c1,E01,202507,"36","36",
e52eedd3f57b42fe99c1,F01,202507,"16","16",
e52eedd3f57b42fe99c1,G01,202507,"20","20",
e52eedd3f57b42fe99c1,H01,202507,"20","20",
e52eedd3f57b42fe99c1,I01,202507,"14","14",
e52eedd3f57b42fe99c1,J01,202507,"16","16",
e52eedd3f57b42fe99c1,K01,202507,"18","18",
e52eedd3f57b42fe99c1,L01,202507,"16","16",
e582afa39a3d46e7b6e7,A01,202507,"15","15",
e582afa39a3d46e7b6e7,B01,202507,"10","10",
e582afa39a3d46e7b6e7,C01,202507,"32","32",
e582afa39a3d46e7b6e7,D01,202507,"31","31",
e582afa39a3d46e7b6e7,E01,202507,"11","11",
e582afa39a3d46e7b6e7,F01,202507,"20","20",
e582afa39a3d46e7b6e7,G01,202507,"22","22",
e582afa39a3d46e7b6e7,H01,202507,"22","22",
e582afa39a3d46e7b6e7,I01,202507,"35","35",
e582afa39a3d46e7b6e7,J01,202507,"38","38",
e582afa39a3d46e7b6e7,K01,202507,"44","44",
e582afa39a3d46e7b6e7,L01,202507,"40","40",
e5b96025a24b45c28a9e,A01,202507,"8","8",
e5b96025a24b45c28a9e,B01,202507,"15","15",
e5b96025a24b45c28a9e,C01,202507,"23","23",
e5b96025a24b45c28a9e,D01,202507,"13","13",
e5b96025a24b45c28a9e,E01,202507,"28","28",
e5b96025a24b45c28a9e,F01,202507,"5","5",
e5b96025a24b45c28a9e,G01,202507,"16","16",
e5b96025a24b45c28a9e,H01,202507,"14","14",
e5b96025a24b45c28a9e,I01,202507,"15","15",
e5b96025a24b45c28a9e,J01,202507,"30","30",
e5b96025a24b45c28a9e,K01,202507,"17","17",
e5b96025a24b45c28a9e,L01,202507,"17","17",
e5de47bd80494c0cb71e,A01,202507,"11","11",
e5de47bd80494c0cb71e,B01,202507,"8","8",
e5de47bd80494c0cb71e,C01,202507,"21","21",
